date,store,product,category,units_sold,unit_price,discount_applied,payment_method
2020-01-23,Lagos Mall,Tooth paste,Household,82,5433.43,0.1,POS
2022-12-25,Abuja Central,Sugar 1kg,personal care,34,597.41,0.15,POS
2022-06-11,Abuja Central,Cooking Oil 1 Liter,personal care,69,1563.8,0.15,Cash
2020-04-04,Port Harcourt Outlet,Rice-5 KG,Household,127,8824.01,,pos
2024-08-26,Ibadan Plaza,Sugar 1kg,grocery,51,7974.81,,POS
2021-07-19,Lagos Mall,Rice 5kg,Groceries,-4,7401.96,,pos
2022-07-22,Lagos Mall,rice 5kg,grocery,80,768.59,0.0,Transfer
2023-08-19,Abuja Central,rice 5kg,Household,80,6324.96,0.15,cash
2024-12-15,Port Harcourt Outlet,Toothpaste,Groceries,41,2592.48,0.15,Transfer
2024-12-29,lagos mall,Toothpaste,House hold,-2,6956.0,0.05,Transfer
2022-03-28,Abuja Central,Tooth paste,Household,121,615.86,0.15,Transfer
2023-11-30,Ibadan Plaza,Detergent 2kg,Groceries,29,6508.36,0.05,
2023-02-09,Port Harcourt Outlet,Rice 5kg,personal care,141,4282.67,,cash
2023-03-23,Ibadan Plaza,Sugar 1 KG,grocery,133,8781.27,0.05,
2020-06-21,lagos mall,Detergent-2 KG,Household,61,1946.41,0.05,Cash
2021-05-30,Abuja Central,Detergent-2 KG,House hold,131,8766.77,0.0,Transfer
2021-01-10,Ibadan Plaza,Cooking Oil 1 Liter,House hold,82,624.8,0.0,Cash
2021-05-04,Abuja Central,Soap Bar,Household,37,4314.85,0.0,Transfer
2021-10-22,Abuja Central,Soap-Bar,House hold,17,1252.11,0.0,
2023-03-10,Lagos Mall,Tooth paste,grocery,117,1427.92,0.0,pos
2024-10-04,lagos mall,Detergent 2kg,Household,134,8791.67,0.15,Cash
2024-11-10,lagos mall,Soap Bar,Personal Care,64,376.99,0.05,Cash
2022-01-30,Abuja Central,Tooth paste,grocery,68,6871.8,0.05,
2022-10-03,lagos mall,Sugar 1kg,personal care,88,1498.36,0.1,pos
2021-08-22,Ibadan Plaza,Cooking Oil 1 Liter,Groceries,17,7404.84,,pos
2024-04-12,Lagos Mall,Rice 5kg,Groceries,62,8901.62,0.1,cash
2024-06-03,Abuja Central,Tooth paste,grocery,81,8016.36,0.15,cash
2024-02-03,Port Harcourt Outlet,Cooking Oil 1 Liter,Household,135,570.03,0.0,
2022-06-20,Abuja Central,Rice 5kg,Household,85,5056.6,0.0,POS
2020-06-29,Port Harcourt Outlet,Rice-5 KG,Groceries,28,6954.15,0.05,cash
2021-07-12,lagos mall,Sugar 1 KG,House hold,115,4659.09,0.0,POS
2020-08-30,Port Harcourt Outlet,Rice 5kg,personal care,77,1457.05,0.15,Transfer
2024-11-11,Port Harcourt Outlet,Detergent 2kg,Groceries,18,2878.08,0.15,Cash
2022-06-01,Ibadan Plaza,Toothpaste,grocery,8,1695.6,0.15,POS
2020-05-08,Port Harcourt Outlet,Rice-5 KG,Personal Care,100,3189.93,0.15,pos
2022-11-14,Ibadan Plaza,Rice 5kg,Household,34,6647.2,0.15,
2020-09-10,lagos mall,Cooking Oil 1L,Personal Care,78,7108.62,0.1,pos
2024-11-24,lagos mall,Cooking Oil 1L,Personal Care,52,8775.9,0.15,pos
,lagos mall,Tooth paste,House hold,100,978.31,0.15,
2020-10-07,Lagos Mall,Toothpaste,Household,66,2213.24,0.05,
,Port Harcourt Outlet,Soap-Bar,Household,126,6969.86,0.1,cash
2024-06-25,lagos mall,Soap Bar,personal care,142,3991.48,0.05,
2024-06-29,Lagos Mall,Cooking Oil 1 Liter,Household,37,1759.26,0.05,POS
2020-10-31,Lagos Mall,Sugar 1 KG,Personal Care,40,6896.42,0.0,
2024-11-16,Abuja Central,Rice-5 KG,Household,32,4729.96,0.05,POS
2024-04-17,Lagos Mall,Rice 5kg,Household,26,573.58,0.0,Transfer
2020-01-30,Ibadan Plaza,Soap-Bar,Groceries,127,1410.02,0.0,Transfer
2024-07-22,Abuja Central,Cooking Oil 1 Liter,Personal Care,90,959.46,0.15,POS
2023-11-15,Port Harcourt Outlet,Cooking Oil 1L,House hold,33,1870.45,0.0,pos
2021-02-16,Ibadan Plaza,Cooking Oil 1L,House hold,113,542.18,0.1,Transfer
2020-01-10,Abuja Central,Rice-5 KG,Household,57,631.43,0.0,Transfer
2021-12-13,Abuja Central,Soap Bar,grocery,124,593.66,0.1,cash
2021-05-04,Port Harcourt Outlet,Soap-Bar,Personal Care,54,4758.3,,Transfer
2021-04-29,Port Harcourt Outlet,Soap Bar,grocery,123,6076.3,0.05,Cash
,Lagos Mall,Tooth paste,personal care,-3,7261.73,0.0,cash
2022-04-14,Ibadan Plaza,Sugar 1 KG,personal care,123,2343.49,0.1,
2024-03-19,Abuja Central,Detergent-2 KG,personal care,75,1256.24,0.15,Cash
2024-01-07,Port Harcourt Outlet,Rice-5 KG,House hold,-8,6524.12,0.15,Cash
2021-03-05,Port Harcourt Outlet,Soap Bar,Personal Care,124,6095.09,0.15,Cash
2022-10-28,Abuja Central,Rice-5 KG,Household,70,6578.37,,pos
2023-07-20,Port Harcourt Outlet,Rice 5kg,Personal Care,13,7111.91,0.05,Transfer
2021-09-18,lagos mall,Soap-Bar,Groceries,127,3703.93,0.15,
2021-05-24,lagos mall,Detergent-2 KG,Personal Care,61,7925.96,0.05,cash
2023-02-08,Port Harcourt Outlet,Detergent 2kg,grocery,149,8822.1,,Transfer
2024-07-30,Ibadan Plaza,Rice-5 KG,Groceries,118,5216.96,0.0,Transfer
2024-05-28,Abuja Central,Sugar 1 KG,grocery,147,2935.94,0.0,Transfer
,Ibadan Plaza,Toothpaste,House hold,138,4135.95,,cash
2023-10-02,Lagos Mall,rice 5kg,grocery,12,4760.15,0.1,pos
2020-01-09,Lagos Mall,Cooking Oil 1L,Household,8,2961.48,0.15,Cash
2022-12-14,Port Harcourt Outlet,Rice 5kg,personal care,133,6656.51,0.0,
2024-04-18,Abuja Central,rice 5kg,personal care,12,3530.05,0.1,cash
2024-07-22,Abuja Central,Detergent-2 KG,personal care,78,3975.96,0.15,
2020-03-08,Lagos Mall,Soap Bar,grocery,138,7026.94,0.1,cash
2023-12-18,lagos mall,Soap Bar,Household,123,612.23,0.15,
2023-01-01,lagos mall,Cooking Oil 1 Liter,Groceries,119,4992.95,,pos
2022-01-16,Ibadan Plaza,Rice-5 KG,personal care,73,3907.9,,Transfer
2020-11-03,Lagos Mall,Toothpaste,Personal Care,106,2977.82,0.15,cash
2020-11-02,Abuja Central,Rice 5kg,Personal Care,141,5584.05,0.15,pos
2023-03-08,Port Harcourt Outlet,rice 5kg,Household,126,3968.09,0.0,Cash
,lagos mall,rice 5kg,Household,100,8634.59,0.0,cash
2021-04-18,Port Harcourt Outlet,Detergent 2kg,Personal Care,87,2395.38,0.1,cash
2021-05-26,Port Harcourt Outlet,rice 5kg,House hold,-2,6579.49,0.0,Cash
2021-09-02,lagos mall,rice 5kg,Groceries,52,7066.79,,cash
2023-03-19,Ibadan Plaza,Detergent-2 KG,Personal Care,9,8518.5,,cash
2021-11-23,Abuja Central,Soap-Bar,personal care,113,521.95,,Cash
2023-09-02,Ibadan Plaza,Soap-Bar,Personal Care,139,1650.44,0.0,
2022-03-14,Ibadan Plaza,Toothpaste,House hold,115,4687.28,0.05,POS
2020-07-30,Port Harcourt Outlet,Sugar 1 KG,Household,143,903.2,0.0,POS
2022-09-23,Port Harcourt Outlet,Detergent 2kg,House hold,50,7394.62,0.1,Cash
2020-11-26,Ibadan Plaza,Toothpaste,Personal Care,67,5453.59,0.1,
2022-01-06,Port Harcourt Outlet,Rice 5kg,grocery,106,3226.52,0.1,Cash
2023-12-25,lagos mall,Detergent-2 KG,Household,66,1956.39,,Transfer
2023-09-14,Ibadan Plaza,Soap Bar,grocery,23,8349.19,0.1,
2022-09-19,Lagos Mall,rice 5kg,Personal Care,127,1822.81,0.0,pos
2022-10-21,Ibadan Plaza,Soap Bar,House hold,61,2996.35,0.15,POS
2023-09-30,Port Harcourt Outlet,Tooth paste,Personal Care,15,1181.75,0.1,Cash
2023-02-22,Lagos Mall,Soap-Bar,House hold,116,3962.98,0.15,Transfer
2022-04-30,Lagos Mall,Sugar 1kg,House hold,102,4200.45,0.1,POS
2023-10-21,Port Harcourt Outlet,Detergent-2 KG,Groceries,26,2934.25,,pos
2021-03-24,lagos mall,Soap Bar,Groceries,-6,8440.83,,Cash
2020-07-31,lagos mall,Sugar 1kg,personal care,87,3544.71,0.15,cash
2024-12-16,Ibadan Plaza,Cooking Oil 1 Liter,grocery,-4,8357.58,0.1,Cash
2023-10-30,Lagos Mall,Toothpaste,House hold,11,5317.15,,Cash
,Lagos Mall,Tooth paste,Groceries,47,7237.32,0.15,Transfer
2023-09-13,Abuja Central,Cooking Oil 1L,Household,50,4279.47,0.05,Transfer
2024-08-13,Abuja Central,Rice 5kg,Groceries,67,2131.17,0.0,cash
2021-09-02,Ibadan Plaza,Sugar 1kg,Personal Care,53,1128.8,0.15,Transfer
2022-12-20,lagos mall,Detergent 2kg,Personal Care,146,801.83,,Transfer
2024-11-23,lagos mall,Sugar 1kg,House hold,105,1780.88,0.15,Transfer
2020-01-17,Port Harcourt Outlet,Tooth paste,personal care,20,6451.1,0.05,Cash
2021-06-24,Port Harcourt Outlet,Toothpaste,Groceries,146,7835.34,,Cash
2020-06-13,Lagos Mall,Soap Bar,Personal Care,12,713.22,0.05,pos
2022-05-10,Abuja Central,Tooth paste,grocery,7,446.12,0.1,pos
2021-11-29,lagos mall,Rice 5kg,House hold,13,385.21,0.1,Transfer
2020-08-01,lagos mall,Detergent-2 KG,House hold,137,6342.41,0.05,POS
2021-02-20,Port Harcourt Outlet,Toothpaste,grocery,25,7024.98,0.1,POS
2022-09-19,Lagos Mall,Tooth paste,Groceries,16,4472.76,0.15,Transfer
2022-04-11,Ibadan Plaza,Detergent 2kg,House hold,90,311.85,0.1,cash
2022-05-12,Ibadan Plaza,Soap-Bar,grocery,32,7118.06,0.1,Cash
2024-09-06,Abuja Central,Soap Bar,personal care,-5,4571.81,0.0,POS
2021-06-01,lagos mall,Rice-5 KG,personal care,-1,8425.95,0.0,Cash
2021-05-12,Abuja Central,Rice 5kg,House hold,124,773.82,0.1,pos
2020-09-19,lagos mall,Sugar 1 KG,grocery,-2,5850.64,,Transfer
2023-01-14,Ibadan Plaza,Detergent-2 KG,Groceries,50,5298.25,0.1,
2021-07-17,lagos mall,Soap-Bar,grocery,29,7108.76,0.0,POS
2021-01-22,Abuja Central,Rice 5kg,Personal Care,138,7657.24,0.1,cash
2022-12-09,Port Harcourt Outlet,Detergent 2kg,Groceries,96,574.44,0.05,Transfer
2022-06-07,Lagos Mall,Soap-Bar,Groceries,-7,2185.76,0.05,Transfer
2022-07-06,Port Harcourt Outlet,Rice 5kg,Groceries,68,4602.23,0.1,
2020-06-27,Abuja Central,Rice-5 KG,grocery,6,8947.22,0.15,cash
2023-06-20,Lagos Mall,Detergent-2 KG,Groceries,39,6306.26,0.15,
2024-04-30,Abuja Central,Rice 5kg,grocery,7,5576.63,0.05,
2024-07-13,Port Harcourt Outlet,Soap-Bar,Groceries,19,6613.68,0.05,
2022-05-15,Lagos Mall,Cooking Oil 1 Liter,grocery,133,5922.86,0.15,POS
2020-07-06,Ibadan Plaza,Tooth paste,personal care,82,8244.41,0.1,pos
2020-09-17,Abuja Central,Soap Bar,Groceries,131,390.07,,pos
2023-05-10,lagos mall,Toothpaste,Household,56,918.67,0.0,Transfer
2021-03-01,lagos mall,Tooth paste,Household,138,4656.97,0.0,Cash
2022-07-28,Abuja Central,Tooth paste,Groceries,126,5593.08,,
2020-11-15,Ibadan Plaza,Detergent 2kg,Personal Care,70,7495.53,0.05,
2020-04-02,lagos mall,Rice 5kg,grocery,139,518.88,0.1,pos
2020-07-05,lagos mall,Rice 5kg,Household,63,6308.69,0.1,Transfer
2021-07-01,Ibadan Plaza,Soap Bar,Personal Care,7,3363.14,,cash
2024-08-03,Ibadan Plaza,Detergent 2kg,Household,80,6308.04,0.05,Cash
2021-10-03,lagos mall,Tooth paste,Personal Care,57,502.71,0.15,cash
2020-03-17,Port Harcourt Outlet,Rice 5kg,personal care,79,3122.93,0.05,cash
2021-07-01,Ibadan Plaza,Soap Bar,House hold,83,3150.34,,
2020-10-07,Ibadan Plaza,Tooth paste,grocery,46,8478.24,0.05,Transfer
2021-11-14,Port Harcourt Outlet,Toothpaste,personal care,111,5489.69,0.1,Transfer
2020-04-09,Lagos Mall,Soap Bar,Groceries,116,3837.98,0.0,cash
2024-06-28,Ibadan Plaza,Detergent 2kg,Groceries,142,1371.36,0.1,cash
2024-06-22,lagos mall,Sugar 1 KG,Household,126,4311.62,0.15,Transfer
2024-08-01,Abuja Central,Toothpaste,personal care,82,7538.97,0.1,Cash
,Ibadan Plaza,Cooking Oil 1 Liter,House hold,108,4429.99,0.0,Transfer
2021-09-23,Ibadan Plaza,Sugar 1kg,personal care,21,2418.32,0.15,pos
2021-11-23,Port Harcourt Outlet,Cooking Oil 1 Liter,Household,63,2375.42,0.1,POS
2023-11-30,Abuja Central,Rice 5kg,House hold,80,7141.83,,pos
2020-09-26,lagos mall,Tooth paste,Groceries,63,3260.71,,Cash
2024-09-01,Abuja Central,Toothpaste,personal care,142,8108.53,0.0,Transfer
2020-07-08,Ibadan Plaza,Detergent-2 KG,House hold,130,1621.29,0.1,
2021-06-21,Ibadan Plaza,Sugar 1 KG,Household,40,328.43,0.0,Transfer
2024-07-09,Port Harcourt Outlet,Detergent-2 KG,House hold,-8,2927.85,0.1,pos
2023-07-27,Abuja Central,Cooking Oil 1L,personal care,89,8620.6,0.05,
2023-10-21,Port Harcourt Outlet,Cooking Oil 1 Liter,Personal Care,107,8982.93,,cash
2021-05-15,Ibadan Plaza,Tooth paste,Groceries,147,5183.34,0.0,
2023-08-09,Lagos Mall,Rice-5 KG,Household,39,8719.16,0.1,Transfer
2023-12-06,Abuja Central,Cooking Oil 1L,Personal Care,24,8280.92,0.05,
2022-04-24,Abuja Central,Soap-Bar,House hold,82,4711.78,0.15,POS
2020-12-25,Port Harcourt Outlet,Soap Bar,personal care,17,3571.25,0.0,POS
2023-03-13,Abuja Central,Rice-5 KG,House hold,120,1786.42,0.0,cash
2021-02-16,Abuja Central,Rice 5kg,grocery,44,469.91,,Cash
2024-06-10,lagos mall,Rice 5kg,grocery,7,7370.61,,Cash
2020-12-09,Lagos Mall,Soap-Bar,House hold,65,2243.17,0.0,Cash
,lagos mall,Detergent-2 KG,Groceries,64,1857.65,0.05,
2021-05-28,lagos mall,Detergent 2kg,Household,74,1686.49,0.1,Transfer
2023-10-10,Abuja Central,Detergent 2kg,grocery,2,8068.36,0.05,pos
2022-06-25,Ibadan Plaza,Rice-5 KG,House hold,126,8561.95,,Transfer
2020-06-19,Abuja Central,rice 5kg,personal care,79,1931.37,0.15,Transfer
2020-06-11,Lagos Mall,Rice-5 KG,grocery,76,4733.32,0.1,pos
2024-11-03,Ibadan Plaza,Soap Bar,Household,-7,7991.61,0.0,POS
2021-03-29,Abuja Central,Sugar 1kg,grocery,110,541.84,0.15,pos
2020-04-21,Abuja Central,Detergent 2kg,House hold,143,2343.82,0.0,Cash
2020-03-01,Ibadan Plaza,Detergent-2 KG,grocery,24,8617.22,0.15,
2024-02-03,Abuja Central,Tooth paste,grocery,123,5768.66,0.0,Transfer
2023-07-19,Ibadan Plaza,Rice 5kg,personal care,112,1901.98,0.05,cash
2020-10-27,lagos mall,Detergent 2kg,House hold,102,7109.09,0.05,POS
2023-03-24,Lagos Mall,Rice 5kg,personal care,124,4506.58,,
2022-05-19,lagos mall,Detergent 2kg,personal care,75,5527.16,0.15,Cash
2023-05-17,Port Harcourt Outlet,Rice 5kg,Personal Care,101,3704.57,,pos
2023-03-29,Lagos Mall,rice 5kg,Personal Care,38,1960.05,0.05,Cash
2020-07-20,Lagos Mall,Sugar 1 KG,Personal Care,-5,3909.15,0.1,
2020-01-02,Ibadan Plaza,Rice 5kg,Personal Care,-6,982.61,0.0,Cash
2021-09-17,Abuja Central,Soap-Bar,House hold,100,8739.45,0.0,Cash
2020-03-07,lagos mall,rice 5kg,personal care,145,529.28,0.0,
2022-07-05,Lagos Mall,Toothpaste,Household,127,2242.72,0.15,Cash
2024-03-24,Port Harcourt Outlet,Cooking Oil 1L,personal care,76,3746.53,0.05,
2022-11-12,lagos mall,Detergent-2 KG,grocery,35,6325.65,0.15,cash
2023-11-05,lagos mall,Tooth paste,Household,134,2014.52,0.0,
2020-12-02,lagos mall,Cooking Oil 1 Liter,personal care,38,5766.52,0.1,cash
2021-02-24,Lagos Mall,Soap-Bar,grocery,99,5067.17,0.05,Transfer
2020-05-18,Lagos Mall,Soap Bar,Personal Care,67,1354.8,0.1,Cash
2023-08-05,Abuja Central,Detergent 2kg,House hold,74,5098.83,0.1,pos
2020-09-16,Port Harcourt Outlet,Detergent 2kg,Groceries,131,3080.55,0.0,Cash
2024-12-05,lagos mall,Soap Bar,Personal Care,34,2766.79,0.15,pos
2022-10-25,lagos mall,Cooking Oil 1 Liter,personal care,25,1245.4,0.15,
2022-08-24,Ibadan Plaza,Soap Bar,Groceries,128,3648.09,0.15,
2020-07-24,lagos mall,Detergent 2kg,Household,96,7796.05,0.05,cash
2020-09-19,Abuja Central,Rice 5kg,House hold,-1,4230.94,0.0,
,Abuja Central,Rice-5 KG,grocery,34,3772.45,0.15,cash
2023-01-04,Port Harcourt Outlet,Toothpaste,personal care,111,4714.74,0.05,
2023-03-25,Lagos Mall,Rice-5 KG,House hold,2,4349.43,0.1,Cash
,Abuja Central,Rice-5 KG,House hold,44,8551.63,0.0,Cash
2023-10-20,Abuja Central,Soap Bar,grocery,54,8663.1,0.1,pos
2022-01-30,Lagos Mall,Sugar 1 KG,grocery,131,732.8,,
2023-08-26,Ibadan Plaza,Toothpaste,grocery,44,883.12,0.15,pos
2020-04-04,lagos mall,Rice 5kg,House hold,39,2347.98,0.1,pos
2023-03-15,Port Harcourt Outlet,Soap Bar,Personal Care,6,1507.51,0.1,Cash
,Lagos Mall,rice 5kg,personal care,56,5020.01,0.05,cash
2024-02-27,Abuja Central,Cooking Oil 1L,grocery,27,2628.43,0.15,cash
2024-09-28,lagos mall,rice 5kg,Household,130,5570.81,0.0,
2020-04-01,Port Harcourt Outlet,Sugar 1 KG,Groceries,120,5967.37,0.0,Cash
2023-08-06,Lagos Mall,Detergent 2kg,Personal Care,142,2063.01,0.15,Cash
2023-11-03,Port Harcourt Outlet,Tooth paste,Groceries,15,2875.0,0.15,pos
2024-07-12,Ibadan Plaza,Toothpaste,Groceries,64,8850.1,,
2023-05-25,lagos mall,Soap-Bar,House hold,61,4609.52,0.1,Transfer
,Ibadan Plaza,Rice-5 KG,grocery,41,8444.63,,cash
2023-01-06,Ibadan Plaza,Rice 5kg,grocery,-4,6903.95,0.15,cash
2024-12-15,lagos mall,Tooth paste,Personal Care,32,3008.76,0.05,cash
2021-08-12,Abuja Central,Toothpaste,personal care,131,4252.65,0.0,POS
2021-02-23,Abuja Central,Rice 5kg,Household,111,1348.7,0.0,cash
2024-11-23,Ibadan Plaza,Cooking Oil 1 Liter,grocery,127,8167.73,0.15,
2023-10-15,Ibadan Plaza,rice 5kg,Household,81,251.56,0.05,Cash
2020-12-26,Lagos Mall,Sugar 1 KG,personal care,68,2316.49,0.1,POS
2020-12-15,Lagos Mall,Soap Bar,Household,82,5989.45,0.05,Transfer
2023-12-03,Ibadan Plaza,Sugar 1 KG,Personal Care,36,8550.38,,Transfer
2024-12-09,Abuja Central,Sugar 1 KG,Groceries,37,2479.91,0.05,Transfer
2023-09-24,lagos mall,Sugar 1 KG,Groceries,42,2599.35,0.05,Cash
2020-07-19,Port Harcourt Outlet,Tooth paste,grocery,149,3103.08,0.0,pos
2024-01-29,Abuja Central,Rice-5 KG,grocery,146,5921.54,0.15,
2022-11-13,Lagos Mall,Soap Bar,grocery,-3,3412.3,0.15,Cash
2024-02-26,Abuja Central,Soap Bar,Personal Care,35,3845.65,,pos
2020-03-20,Port Harcourt Outlet,rice 5kg,Personal Care,108,6667.21,0.05,POS
2020-02-19,Lagos Mall,Detergent 2kg,Household,38,8898.78,,cash
2021-03-16,lagos mall,Sugar 1 KG,Groceries,93,447.6,,pos
2020-07-08,Abuja Central,Sugar 1kg,grocery,99,8151.37,0.15,POS
2020-12-01,Lagos Mall,Detergent 2kg,Personal Care,103,1556.29,0.0,
2021-05-09,Abuja Central,Rice 5kg,House hold,14,902.2,0.0,
2024-05-14,Port Harcourt Outlet,Tooth paste,Household,2,3117.46,0.15,Cash
2021-01-08,Abuja Central,Cooking Oil 1 Liter,grocery,54,4904.47,,cash
2022-04-09,Abuja Central,Detergent 2kg,Personal Care,40,7312.93,0.15,Transfer
2023-01-02,Abuja Central,Rice-5 KG,Groceries,113,4994.4,,cash
2020-10-28,Abuja Central,Toothpaste,grocery,44,7407.31,0.1,POS
2024-06-29,lagos mall,Tooth paste,Household,134,2768.64,0.0,Cash
2020-07-22,lagos mall,Cooking Oil 1L,Groceries,114,2512.91,,
2020-01-17,Lagos Mall,Soap Bar,personal care,61,4396.38,0.1,Cash
2021-08-13,Lagos Mall,Rice 5kg,personal care,140,6089.93,,
2024-06-23,Ibadan Plaza,Detergent 2kg,grocery,22,2243.58,0.15,POS
2024-06-07,Ibadan Plaza,Toothpaste,personal care,-4,4397.98,0.05,POS
2021-01-20,lagos mall,Detergent-2 KG,Household,-4,6735.61,,Cash
2024-10-01,Abuja Central,Toothpaste,personal care,2,7948.96,0.1,POS
2022-01-08,Ibadan Plaza,rice 5kg,Groceries,107,3512.53,,pos
2024-03-28,lagos mall,Sugar 1kg,House hold,10,1093.98,0.15,Cash
2023-10-29,Lagos Mall,Cooking Oil 1 Liter,House hold,85,7917.13,0.1,Transfer
2020-01-18,Port Harcourt Outlet,Cooking Oil 1 Liter,Personal Care,26,2931.61,,Transfer
2024-03-21,Abuja Central,Soap Bar,grocery,35,5005.05,0.1,Cash
2020-02-27,Port Harcourt Outlet,Sugar 1 KG,House hold,140,1485.45,0.1,cash
2020-03-24,Ibadan Plaza,Detergent-2 KG,Groceries,92,8105.34,,POS
2021-12-02,Ibadan Plaza,Detergent-2 KG,House hold,92,6096.56,0.05,Transfer
2021-04-28,Lagos Mall,Detergent 2kg,Household,33,8264.0,0.15,
2022-03-10,lagos mall,Detergent 2kg,personal care,63,1066.05,,cash
2020-08-08,Port Harcourt Outlet,Toothpaste,personal care,135,359.39,0.05,POS
2023-03-25,Ibadan Plaza,Sugar 1 KG,Household,72,389.45,0.05,POS
2023-12-22,Lagos Mall,Cooking Oil 1 Liter,Groceries,60,2024.9,0.05,pos
2024-10-29,Abuja Central,Rice-5 KG,Groceries,117,4163.45,0.15,Cash
2024-04-12,lagos mall,Sugar 1kg,Household,65,8460.84,0.05,
2020-06-04,lagos mall,Tooth paste,Personal Care,20,314.36,,pos
2020-02-23,Ibadan Plaza,Detergent 2kg,Personal Care,31,6183.33,0.0,cash
2021-05-07,Abuja Central,Soap-Bar,Household,26,4417.22,0.05,pos
2023-10-13,Lagos Mall,Soap Bar,House hold,98,7458.98,0.15,Cash
2020-10-27,Lagos Mall,Cooking Oil 1L,House hold,102,2583.81,,Cash
2023-08-27,Ibadan Plaza,Cooking Oil 1L,Household,83,3879.33,0.05,Cash
2023-10-13,Lagos Mall,Soap-Bar,Household,21,1300.71,,
2021-08-15,Lagos Mall,Rice-5 KG,personal care,77,7052.33,0.0,POS
2020-07-14,Port Harcourt Outlet,Sugar 1kg,Household,115,8406.39,0.1,Transfer
2020-08-04,Port Harcourt Outlet,Tooth paste,Household,127,5965.26,0.1,POS
2022-07-23,Abuja Central,Sugar 1 KG,Personal Care,36,5988.74,0.15,pos
2022-10-08,lagos mall,Rice 5kg,Groceries,67,1172.53,0.05,pos
,lagos mall,Detergent-2 KG,Groceries,116,4714.1,0.0,cash
2020-04-20,Abuja Central,Detergent-2 KG,grocery,-5,4459.76,0.1,POS
2023-06-29,Lagos Mall,Detergent 2kg,grocery,56,8920.09,,cash
2020-01-12,Port Harcourt Outlet,Toothpaste,Personal Care,57,1395.33,0.15,POS
2022-12-20,Lagos Mall,Cooking Oil 1 Liter,House hold,23,2418.28,0.1,cash
2024-03-26,Abuja Central,Sugar 1kg,House hold,118,3594.63,0.15,cash
2024-04-24,Port Harcourt Outlet,rice 5kg,Personal Care,10,3094.22,0.0,POS
2020-08-11,Lagos Mall,Detergent 2kg,personal care,66,8597.41,,cash
2024-02-05,Ibadan Plaza,Soap-Bar,personal care,6,5491.39,0.15,pos
2020-11-20,Abuja Central,rice 5kg,grocery,135,6624.29,,cash
2021-06-28,Port Harcourt Outlet,Detergent-2 KG,personal care,149,6132.95,,Transfer
2022-01-26,Abuja Central,Cooking Oil 1 Liter,Household,22,1502.44,0.05,cash
2020-07-27,Lagos Mall,Cooking Oil 1 Liter,Household,45,8065.3,,cash
2022-05-14,Lagos Mall,Sugar 1kg,House hold,24,2163.57,,POS
2023-06-11,Lagos Mall,Detergent 2kg,grocery,62,2316.6,,pos
2021-03-12,Abuja Central,Toothpaste,Groceries,78,4456.82,0.1,Cash
,Abuja Central,Sugar 1 KG,Groceries,38,7171.59,0.1,POS
2021-06-21,Abuja Central,Rice-5 KG,House hold,65,4671.4,0.15,pos
2023-02-06,Lagos Mall,rice 5kg,Personal Care,92,6577.51,,POS
2021-11-10,Ibadan Plaza,rice 5kg,Groceries,55,468.5,0.15,pos
2023-11-09,Lagos Mall,Tooth paste,Household,-4,5300.02,,POS
2022-12-28,lagos mall,Sugar 1kg,Groceries,62,4275.87,0.0,
2020-10-01,Abuja Central,Detergent 2kg,personal care,1,454.47,0.0,Transfer
2024-04-02,lagos mall,Sugar 1kg,grocery,145,7923.7,0.1,Transfer
2020-01-17,Ibadan Plaza,Sugar 1kg,Groceries,48,2365.99,0.1,
2024-05-26,Lagos Mall,Sugar 1 KG,Household,14,6592.86,,pos
2023-04-21,Abuja Central,Tooth paste,personal care,117,2337.18,0.1,pos
2020-11-13,Ibadan Plaza,rice 5kg,Personal Care,128,4828.69,0.0,cash
2020-11-02,Port Harcourt Outlet,Rice 5kg,Groceries,46,2442.76,0.0,cash
2020-06-12,Port Harcourt Outlet,Soap Bar,House hold,111,4839.66,0.1,Cash
2022-12-10,Ibadan Plaza,Soap Bar,Household,101,2034.18,0.1,pos
2024-05-20,Ibadan Plaza,Sugar 1 KG,House hold,127,5638.89,0.15,Cash
2020-04-16,Ibadan Plaza,rice 5kg,House hold,84,4264.68,0.1,pos
2021-03-30,lagos mall,Rice 5kg,House hold,31,5561.13,0.0,POS
2021-02-10,lagos mall,Detergent 2kg,personal care,62,1120.4,0.05,cash
2023-10-16,Ibadan Plaza,Soap-Bar,Groceries,132,1744.47,0.0,cash
2022-02-20,Port Harcourt Outlet,Tooth paste,grocery,26,5972.34,0.1,Cash
2021-01-18,Ibadan Plaza,Tooth paste,personal care,53,4426.55,0.0,Cash
2021-09-12,Port Harcourt Outlet,Rice-5 KG,Personal Care,-8,3563.73,0.0,POS
2022-04-02,lagos mall,Sugar 1kg,Personal Care,134,4137.35,0.0,POS
2021-07-30,lagos mall,Rice 5kg,House hold,34,5699.04,0.1,Transfer
2023-02-12,Abuja Central,Sugar 1kg,House hold,33,6739.8,0.1,
2020-08-23,Port Harcourt Outlet,Sugar 1kg,House hold,102,3331.16,0.05,cash
2023-03-25,lagos mall,Rice 5kg,House hold,97,5123.72,0.0,POS
2020-08-05,Port Harcourt Outlet,Rice-5 KG,Groceries,120,8326.94,0.15,POS
2022-08-08,lagos mall,Tooth paste,grocery,93,5987.81,0.15,Cash
2023-08-13,Abuja Central,Detergent 2kg,personal care,31,7997.43,0.1,pos
